,Economy,Economy Code,ISO Code,Region,Income Group,WBL INDEX,MOBILITY,Can a woman choose where to live in the same way as a man?,Can a woman travel outside her home in the same way as a man?,Can a woman apply for a passport in the same way as a man?,Can a woman travel outside the country in the same way as a man?,WORKPLACE,Can a woman get a job in the same way as a man?,Does the law prohibit discrimination in employment based on gender?,Is there legislation on sexual harassment in employment?,Are there criminal penalties or civil remedies for sexual harassment in employment?,PAY,Does the law mandate equal remuneration for work of equal value?,Can a woman work at night in the same way as a man?,Can a woman work in a job deemed dangerous in the same way as a man?,Can a woman work in an industrial job in the same way as a man?,MARRIAGE,Is the law free of legal provisions that require a married woman to obey her husband?,Can a woman be head of household in the same way as a man?,Is there legislation specifically addressing domestic violence?,Can a woman obtain a judgment of divorce in the same way as a man?,Does a woman have the same rights to remarry as a man?,PARENTHOOD,Is paid leave of at least 14 weeks available to mothers?,Length of paid maternity leave,Does the government administer 100% of maternity leave benefits?,Is there paid leave available to fathers?,Length of paid paternity leave,Is there paid parental leave?,Shared days,Days for the mother,Days for the father,Is dismissal of pregnant workers prohibited?,ENTREPRENEURSHIP,Does the law prohibit discrimination in access to credit based on gender?,Can a woman sign a contract in the same way as a man?,Can a woman register a business in the same way as a man?,Can a woman open a bank account in the same way as a man?,ASSETS,Do men and women have equal ownership rights to immovable property?,Do sons and daughters have equal rights to inherit assets from their parents?,Do male and female surviving spouses have equal rights to inherit assets?,Does the law grant spouses equal administrative authority over assets during marriage?,Does the law provide for the valuation of nonmonetary contributions?,PENSION,Is the age at which men and women can retire with full pension benefits the same?,Is the age at which men and women can retire with partial pension benefits the same?,Is the mandatory retirement age for men and women the same?,Are periods of absence due to childcare accounted for in pension benefits?
78,Albania,ALB,ALB,Europe & Central Asia,Upper middle income,"65,0",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,40,Yes,365,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
79,Albania,ALB,ALB,Europe & Central Asia,Upper middle income,"77,5",100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,40,Yes,365,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
80,Albania,ALB,ALB,Europe & Central Asia,Upper middle income,"77,5",100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,40,Yes,365,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
81,Albania,ALB,ALB,Europe & Central Asia,Upper middle income,"77,5",100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,40,Yes,365,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
82,Albania,ALB,ALB,Europe & Central Asia,Upper middle income,"77,5",100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,40,Yes,365,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
83,Albania,ALB,ALB,Europe & Central Asia,Upper middle income,"77,5",100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,40,Yes,365,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
84,Albania,ALB,ALB,Europe & Central Asia,Upper middle income,"77,5",100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,40,Yes,365,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
85,Albania,ALB,ALB,Europe & Central Asia,Upper middle income,"77,5",100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,40,Yes,365,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
86,Albania,ALB,ALB,Europe & Central Asia,Upper middle income,"77,5",100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,40,Yes,365,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
87,Albania,ALB,ALB,Europe & Central Asia,Upper middle income,"80,0",100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,60,Yes,365,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
88,Albania,ALB,ALB,Europe & Central Asia,Upper middle income,"80,0",100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,60,Yes,365,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
89,Albania,ALB,ALB,Europe & Central Asia,Upper middle income,"80,0",100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,60,Yes,365,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
90,Albania,ALB,ALB,Europe & Central Asia,Upper middle income,"82,5",100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,60,Yes,365,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
91,Albania,ALB,ALB,Europe & Central Asia,Upper middle income,"82,5",100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,60,Yes,365,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
92,Albania,ALB,ALB,Europe & Central Asia,Upper middle income,"82,5",100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,60,Yes,365,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
93,Albania,ALB,ALB,Europe & Central Asia,Upper middle income,"85,6",100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,60,Yes,365,Yes,No,0,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
94,Albania,ALB,ALB,Europe & Central Asia,Upper middle income,"85,6",100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,60,Yes,365,Yes,No,0,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
95,Albania,ALB,ALB,Europe & Central Asia,Upper middle income,"85,6",100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,60,Yes,365,Yes,No,0,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
96,Albania,ALB,ALB,Europe & Central Asia,Upper middle income,"85,6",100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,60,Yes,365,Yes,No,0,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
97,Albania,ALB,ALB,Europe & Central Asia,Upper middle income,"85,6",100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,60,Yes,365,Yes,No,0,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
98,Albania,ALB,ALB,Europe & Central Asia,Upper middle income,"85,6",100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,60,Yes,365,Yes,No,0,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
99,Albania,ALB,ALB,Europe & Central Asia,Upper middle income,"91,3",100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,365,Yes,Yes,3,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
100,Albania,ALB,ALB,Europe & Central Asia,Upper middle income,"91,3",100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,365,Yes,Yes,3,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
101,Albania,ALB,ALB,Europe & Central Asia,Upper middle income,"91,3",100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,365,Yes,Yes,3,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
102,Albania,ALB,ALB,Europe & Central Asia,Upper middle income,"91,3",100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,365,Yes,Yes,3,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
103,Albania,ALB,ALB,Europe & Central Asia,Upper middle income,"91,3",100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,365,Yes,Yes,3,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
104,Albania,ALB,ALB,Europe & Central Asia,Upper middle income,"91,3",100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,365,Yes,Yes,3,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
105,Albania,ALB,ALB,Europe & Central Asia,Upper middle income,"91,3",100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,365,Yes,Yes,3,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
106,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"30,0",50,Yes,No,No,Yes,25,Yes,No,No,No,25,No,No,No,Yes,0,No,No,No,No,No,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
107,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"30,0",50,Yes,No,No,Yes,25,Yes,No,No,No,25,No,No,No,Yes,0,No,No,No,No,No,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
108,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"30,0",50,Yes,No,No,Yes,25,Yes,No,No,No,25,No,No,No,Yes,0,No,No,No,No,No,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
109,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"30,0",50,Yes,No,No,Yes,25,Yes,No,No,No,25,No,No,No,Yes,0,No,No,No,No,No,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
110,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"30,0",50,Yes,No,No,Yes,25,Yes,No,No,No,25,No,No,No,Yes,0,No,No,No,No,No,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
111,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"32,5",50,Yes,No,No,Yes,25,Yes,No,No,No,25,No,No,No,Yes,0,No,No,No,No,No,20,No,84,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
112,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"32,5",50,Yes,No,No,Yes,25,Yes,No,No,No,25,No,No,No,Yes,0,No,No,No,No,No,20,No,84,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
113,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"32,5",50,Yes,No,No,Yes,25,Yes,No,No,No,25,No,No,No,Yes,0,No,No,No,No,No,20,No,84,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
114,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"32,5",50,Yes,No,No,Yes,25,Yes,No,No,No,25,No,No,No,Yes,0,No,No,No,No,No,20,No,84,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
115,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"32,5",50,Yes,No,No,Yes,25,Yes,No,No,No,25,No,No,No,Yes,0,No,No,No,No,No,20,No,84,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
116,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"32,5",50,Yes,No,No,Yes,25,Yes,No,No,No,25,No,No,No,Yes,0,No,No,No,No,No,20,No,84,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
117,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"32,5",50,Yes,No,No,Yes,25,Yes,No,No,No,25,No,No,No,Yes,0,No,No,No,No,No,20,No,84,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
118,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"32,5",50,Yes,No,No,Yes,25,Yes,No,No,No,25,No,No,No,Yes,0,No,No,No,No,No,20,No,84,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
119,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"35,6",50,Yes,No,No,Yes,25,Yes,No,No,No,25,No,No,No,Yes,0,No,No,No,No,No,20,No,84,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,50,No,Yes,Yes,No
120,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"38,1",50,Yes,No,No,Yes,25,Yes,No,No,No,25,No,No,No,Yes,0,No,No,No,No,No,40,Yes,98,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,50,No,Yes,No,Yes
121,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"38,1",50,Yes,No,No,Yes,25,Yes,No,No,No,25,No,No,No,Yes,0,No,No,No,No,No,40,Yes,98,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,50,No,Yes,No,Yes
122,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"38,1",50,Yes,No,No,Yes,25,Yes,No,No,No,25,No,No,No,Yes,0,No,No,No,No,No,40,Yes,98,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,50,No,Yes,No,Yes
123,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"38,1",50,Yes,No,No,Yes,25,Yes,No,No,No,25,No,No,No,Yes,0,No,No,No,No,No,40,Yes,98,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,50,No,Yes,No,Yes
124,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"38,1",50,Yes,No,No,Yes,25,Yes,No,No,No,25,No,No,No,Yes,0,No,No,No,No,No,40,Yes,98,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,50,No,Yes,No,Yes
125,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"38,1",50,Yes,No,No,Yes,25,Yes,No,No,No,25,No,No,No,Yes,0,No,No,No,No,No,40,Yes,98,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,50,No,Yes,No,Yes
126,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"43,8",50,Yes,No,No,Yes,25,Yes,No,No,No,50,Yes,No,No,Yes,0,No,No,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,50,No,Yes,No,Yes
127,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"43,8",50,Yes,No,No,Yes,25,Yes,No,No,No,50,Yes,No,No,Yes,0,No,No,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,50,No,Yes,No,Yes
128,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"43,8",50,Yes,No,No,Yes,25,Yes,No,No,No,50,Yes,No,No,Yes,0,No,No,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,50,No,Yes,No,Yes
129,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"43,8",50,Yes,No,No,Yes,25,Yes,No,No,No,50,Yes,No,No,Yes,0,No,No,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,50,No,Yes,No,Yes
130,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"43,8",50,Yes,No,No,Yes,25,Yes,No,No,No,50,Yes,No,No,Yes,0,No,No,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,50,No,Yes,No,Yes
131,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"43,8",50,Yes,No,No,Yes,25,Yes,No,No,No,50,Yes,No,No,Yes,0,No,No,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,50,No,Yes,No,Yes
132,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"43,8",50,Yes,No,No,Yes,25,Yes,No,No,No,50,Yes,No,No,Yes,0,No,No,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,50,No,Yes,No,Yes
133,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"40,6",50,Yes,No,No,Yes,25,Yes,No,No,No,50,Yes,No,No,Yes,0,No,No,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,No,Yes
134,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"40,6",50,Yes,No,No,Yes,25,Yes,No,No,No,50,Yes,No,No,Yes,0,No,No,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,No,Yes
135,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"40,6",50,Yes,No,No,Yes,25,Yes,No,No,No,50,Yes,No,No,Yes,0,No,No,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,No,Yes
136,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"40,6",50,Yes,No,No,Yes,25,Yes,No,No,No,50,Yes,No,No,Yes,0,No,No,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,No,Yes
137,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"40,6",50,Yes,No,No,Yes,25,Yes,No,No,No,50,Yes,No,No,Yes,0,No,No,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,No,Yes
138,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"40,6",50,Yes,No,No,Yes,25,Yes,No,No,No,50,Yes,No,No,Yes,0,No,No,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,No,Yes
139,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"40,6",50,Yes,No,No,Yes,25,Yes,No,No,No,50,Yes,No,No,Yes,0,No,No,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,No,Yes
140,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"40,6",50,Yes,No,No,Yes,25,Yes,No,No,No,50,Yes,No,No,Yes,0,No,No,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,No,Yes
141,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"55,0",75,Yes,Yes,No,Yes,75,Yes,No,Yes,Yes,50,Yes,No,No,Yes,40,Yes,Yes,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,No,Yes
142,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"55,0",75,Yes,Yes,No,Yes,75,Yes,No,Yes,Yes,50,Yes,No,No,Yes,40,Yes,Yes,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,No,Yes
143,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"55,0",75,Yes,Yes,No,Yes,75,Yes,No,Yes,Yes,50,Yes,No,No,Yes,40,Yes,Yes,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,No,Yes
144,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"55,0",75,Yes,Yes,No,Yes,75,Yes,No,Yes,Yes,50,Yes,No,No,Yes,40,Yes,Yes,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,No,Yes
145,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"55,0",75,Yes,Yes,No,Yes,75,Yes,No,Yes,Yes,50,Yes,No,No,Yes,40,Yes,Yes,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,No,Yes
146,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"55,0",75,Yes,Yes,No,Yes,75,Yes,No,Yes,Yes,50,Yes,No,No,Yes,40,Yes,Yes,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,No,Yes
147,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"55,0",75,Yes,Yes,No,Yes,75,Yes,No,Yes,Yes,50,Yes,No,No,Yes,40,Yes,Yes,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,No,Yes
148,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"55,0",75,Yes,Yes,No,Yes,75,Yes,No,Yes,Yes,50,Yes,No,No,Yes,40,Yes,Yes,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,No,Yes
149,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"55,0",75,Yes,Yes,No,Yes,75,Yes,No,Yes,Yes,50,Yes,No,No,Yes,40,Yes,Yes,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,No,Yes
150,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"55,0",75,Yes,Yes,No,Yes,75,Yes,No,Yes,Yes,50,Yes,No,No,Yes,40,Yes,Yes,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,No,Yes
151,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"55,0",75,Yes,Yes,No,Yes,75,Yes,No,Yes,Yes,50,Yes,No,No,Yes,40,Yes,Yes,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,No,Yes
152,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"57,5",75,Yes,Yes,No,Yes,75,Yes,No,Yes,Yes,50,Yes,No,No,Yes,60,Yes,Yes,Yes,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,No,Yes
153,Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,"57,5",75,Yes,Yes,No,Yes,75,Yes,No,Yes,Yes,50,Yes,No,No,Yes,60,Yes,Yes,Yes,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,No,Yes
